,Date,Flow,Predicted,Psi
552,1981-01-01,5.49,4.4294343,0.8083338702726173
553,1981-01-02,5.31,5.079286,0.7966845638297768
554,1981-01-03,5.32,7.445096,0.7973545928028389
555,1981-01-04,4.45,7.6256714,0.727094918554336
556,1981-01-05,4.28,4.8771195,0.7100149010995975
557,1981-01-06,4.13,4.7381353,0.6938451121110432
558,1981-01-07,3.84,3.6108482,0.6593588012417052
559,1981-01-08,3.69,3.2234168,0.6396911702524468
560,1981-01-09,4.02,3.7599487,0.6812853326460986
561,1981-01-10,3.46,3.835063,0.6068546012666565
562,1981-01-11,3.12,3.4209468,0.5517549211706828
563,1981-01-12,3.37,3.9907026,0.5930620830345004
564,1981-01-13,3.06,4.302699,0.5411562229227616
565,1981-01-14,9.49,9.896751,0.9376805792110016
566,1981-01-15,8.47,9.6517935,0.9193974955111885
567,1981-01-16,10.9,11.991796,0.9552053059787463
568,1981-01-17,9.91,12.832446,0.9436811710175581
569,1981-01-18,10.4,13.416896,0.9497968455014889
570,1981-01-19,9.54,12.326895,0.93843559931429
571,1981-01-20,8.99,11.310655,0.9294529433421156
572,1981-01-21,8.84,10.360229,0.9267223442749801
573,1981-01-22,7.76,8.072799,0.9025717958298044
574,1981-01-23,7.15,6.473992,0.8844496512635968
575,1981-01-24,6.52,5.610569,0.8610494347801988
576,1981-01-25,5.72,4.8406773,0.8220300187087031
577,1981-01-26,5.07,4.0358667,0.7797406608377704
578,1981-01-27,4.5,3.3833833,0.7318813469039143
579,1981-01-28,4.05,3.2938712,0.684771824717124
580,1981-01-29,3.7,2.9914713,0.6410437691414421
581,1981-01-30,3.37,3.071585,0.5930620830345004
582,1981-01-31,3.07,2.8946831,0.54294162797848
583,1981-02-01,2.8,2.6802006,0.4920139755128501
584,1981-02-02,4.58,2.1429672,0.73932624063291
585,1981-02-03,6.06,2.175795,0.8401061725381009
586,1981-02-04,4.73,2.455748,0.7526091998508897
587,1981-02-05,4.69,2.9991896,0.7491506567958599
588,1981-02-06,4.72,3.7254887,0.7517501324618721
589,1981-02-07,4.73,3.8915336,0.7526091998508897
590,1981-02-08,4.93,3.8580384,0.7690409034372061
591,1981-02-09,6.35,4.215909,0.8537356918769224
592,1981-02-10,5.31,3.5957198,0.7966845638297768
593,1981-02-11,5.4,3.0928144,0.8026166679526605
594,1981-02-12,5.43,2.9845386,0.8045458200856033
595,1981-02-13,4.93,2.6432474,0.7690409034372061
596,1981-02-14,4.47,2.435388,0.7290220240502504
597,1981-02-15,4.13,2.635159,0.6938451121110432
598,1981-02-16,3.86,2.176562,0.661882946169444
599,1981-02-17,3.54,1.5026095,0.6186600098547042
600,1981-02-18,3.22,1.2431811,0.5688210990935954
601,1981-02-19,2.94,1.095952,0.5191315606575034
602,1981-02-20,2.69,1.0636083,0.4696205561099104
603,1981-02-21,2.97,1.6427577,0.5247422680478803
604,1981-02-22,2.99,1.8721013,0.5284438428307756
605,1981-02-23,4.39,4.191614,0.7212115043107767
606,1981-02-24,3.52,3.554123,0.6157479707518854
607,1981-02-25,3.56,2.9634566,0.6215461980405984
608,1981-02-26,3.78,2.903604,0.6516496168508271
609,1981-02-27,4.85,5.036126,0.7626359375909335
610,1981-02-28,4.73,4.7677107,0.7526091998508897
611,1981-03-01,6.81,6.7085905,0.8724966894476158
612,1981-03-02,8.02,7.5580406,0.9092038380360299
613,1981-03-03,8.18,7.1359,0.9130043628697626
614,1981-03-04,8.1,5.0135527,0.9111296146667887
615,1981-03-05,7.86,4.6479635,0.9051923815567854
616,1981-03-06,7.31,5.3555794,0.8895865081149755
617,1981-03-07,9.99,6.6441827,0.9447408739982418
618,1981-03-08,11.1,8.563782,0.9571637615334315
619,1981-03-09,46.3,17.445112,0.9995238907140559
620,1981-03-10,46.8,24.073704,0.9995431256128011
621,1981-03-11,41.5,23.089985,0.9992797896627779
622,1981-03-12,29.3,17.928707,0.9975110450056542
623,1981-03-13,26.2,17.776566,0.9963831299441139
624,1981-03-14,20.4,14.413667,0.9920069494194164
625,1981-03-15,15.6,11.441635,0.9824995293539214
626,1981-03-16,12.0,9.688187,0.9647625793942642
627,1981-03-17,9.54,8.528357,0.93843559931429
628,1981-03-18,7.8,7.3555875,0.9036308194535452
629,1981-03-19,6.51,6.1622877,0.8606321183487642
630,1981-03-20,5.7,5.945511,0.8208887818035643
631,1981-03-21,11.3,13.377548,0.9590165143862027
632,1981-03-22,11.8,12.338775,0.9632293955689166
633,1981-03-23,13.1,14.336228,0.9719083750128226
634,1981-03-24,12.7,14.048826,0.9695390605942233
635,1981-03-25,12.2,12.391512,0.9662169659932855
636,1981-03-26,11.4,9.662027,0.9599054009617409
637,1981-03-27,10.4,8.871342,0.9497968455014889
638,1981-03-28,8.98,8.543192,0.9292749160246301
639,1981-03-29,7.73,8.91284,0.9017679165108392
640,1981-03-30,6.36,7.45591,0.8541791126584495
641,1981-03-31,5.46,5.9167447,0.8064514414779244
642,1981-04-01,4.76,4.6836486,0.7551643832259565
643,1981-04-02,4.23,4.102981,0.7047435846645702
644,1981-04-03,3.81,3.4437246,0.6555300456705561
645,1981-04-04,3.42,3.1176226,0.6007925078123229
646,1981-04-05,3.18,2.6355138,0.5620833431933783
647,1981-04-06,2.89,2.3567767,0.5096239389834905
648,1981-04-07,2.65,2.036454,0.46124093604059513
649,1981-04-08,2.51,2.194271,0.4309372534302671
650,1981-04-09,2.32,2.051939,0.3875263600637566
651,1981-04-10,2.36,2.5755098,0.39686804968024114
652,1981-04-11,2.1,2.2001665,0.3346040158702124
653,1981-04-12,2.0,1.9143759,0.3099879346080826
654,1981-04-13,2.01,2.1674542,0.31245552635822726
655,1981-04-14,1.82,2.2695434,0.2658422397119815
656,1981-04-15,1.69,1.9286095,0.23520552880776113
657,1981-04-16,1.6,1.8583896,0.21538705049105944
658,1981-04-17,1.55,2.0110822,0.20512641306083323
659,1981-04-18,1.47,1.905922,0.19022640251842493
660,1981-04-19,1.41,1.8813771,0.1806227348188415
661,1981-04-20,1.36,1.5448445,0.1739193041650282
662,1981-04-21,1.32,1.3715056,0.16957298864371362
663,1981-04-22,1.29,1.3136935,0.16699453127720976
664,1981-04-23,1.25,1.4356009,0.1645865787317098
665,1981-04-24,1.4,1.5860012,0.1791794435698425
666,1981-04-25,1.37,2.0678842,0.17515365527412963
667,1981-04-26,1.6,4.3529377,0.21538705049105944
668,1981-04-27,2.0,6.361215,0.3099879346080826
669,1981-04-28,1.83,5.1750293,0.2682617191938985
670,1981-04-29,1.85,4.572639,0.2731188420923599
